sim_time, unit_box_Custom?world_angular_velocity/z
3.223, 4.29949e-19
3.224, 4.29673e-19
3.225, 4.29348e-19
3.226, 4.29898e-19
3.227, 4.29553e-19
3.228, 4.2948e-19
3.229, 4.29539e-19
3.23, 4.29632e-19
3.231, 4.29587e-19
3.232, 4.29459e-19
3.233, 4.29555e-19
3.234, 4.29354e-19
3.235, 4.29422e-19
3.236, 4.29476e-19
3.237, 4.29512e-19
3.238, 4.28972e-19
3.239, 4.29286e-19
3.24, 4.29575e-19
3.241, 4.29165e-19
3.242, 4.29676e-19
3.243, 4.29512e-19
3.244, 4.29263e-19
3.245, 4.29559e-19
3.246, 4.29504e-19
3.247, 4.29661e-19
3.248, 4.29232e-19
3.249, 4.29354e-19
3.25, 4.29379e-19
3.251, 4.29303e-19
3.252, 4.29121e-19
3.253, 4.29286e-19
3.254, 4.29336e-19
3.255, 4.29514e-19
3.256, 4.29837e-19
3.257, 4.29337e-19
3.258, 4.29286e-19
3.259, 4.29581e-19
3.26, 4.29717e-19
3.261, 4.2949e-19
3.262, 4.29164e-19
3.263, 4.29354e-19
3.264, 4.29422e-19
3.265, 4.2932e-19
3.266, 4.29044e-19
3.267, 4.29229e-19
3.268, 4.29364e-19
3.269, 4.29577e-19
3.27, 4.29422e-19
3.271, 4.2932e-19
3.272, 4.2955e-19
3.273, 4.29257e-19
3.274, 4.29384e-19
3.275, 4.29512e-19
3.276, 4.29584e-19
3.277, 4.29268e-19
3.278, 4.29561e-19
3.279, 4.29717e-19
3.28, 4.29349e-19
3.281, 4.2966e-19
3.282, 4.29248e-19
3.283, 4.29526e-19
3.284, 4.2936e-19
3.285, 4.29485e-19
3.286, 4.29551e-19
3.287, 4.29334e-19
3.288, 4.29427e-19
3.289, 4.29321e-19
3.29, 4.295e-19
3.291, 4.29286e-19
3.292, 4.2936e-19
3.293, 4.29476e-19
3.294, 4.29512e-19
3.295, 4.29785e-19
3.296, 4.29509e-19
3.297, 4.29167e-19
3.298, 4.29446e-19
3.299, 4.29052e-19
3.3, 4.2959e-19
3.301, 4.29203e-19
3.302, 4.29248e-19
3.303, 4.29456e-19
3.304, 4.29287e-19
3.305, 4.29595e-19
3.306, 4.29719e-19
3.307, 4.29001e-19
3.308, 4.29283e-19
3.309, 4.29439e-19
3.31, 4.29426e-19
3.311, 4.29512e-19
3.312, 4.29338e-19
3.313, 4.29717e-19
3.314, 4.29397e-19
3.315, 4.29491e-19
3.316, 4.29387e-19
3.317, 4.29422e-19
3.318, 4.29309e-19
3.319, 4.29561e-19
3.32, 4.29464e-19
3.321, 4.29539e-19
3.322, 4.29514e-19
3.323, 4.2945e-19
3.324, 4.29381e-19
3.325, 4.29476e-19
3.326, 4.29354e-19
3.327, 4.29422e-19
3.328, 4.29426e-19
3.329, 4.29518e-19
3.33, 4.29505e-19
3.331, 4.29052e-19
3.332, 4.2932e-19
3.333, 4.29497e-19
3.334, 4.29505e-19
3.335, 4.29346e-19
3.336, 4.2937e-19
3.337, 4.29268e-19
3.338, 4.2972e-19
3.339, 4.29229e-19
3.34, 4.29659e-19
3.341, 4.29192e-19
3.342, 4.29451e-19
3.343, 4.29785e-19
3.344, 4.29354e-19
3.345, 4.29575e-19
3.346, 4.29692e-19
3.347, 4.29332e-19
3.348, 4.29497e-19
3.349, 4.29521e-19
3.35, 4.29719e-19
3.351, 4.29415e-19
3.352, 4.29455e-19
3.353, 4.29052e-19
3.354, 4.29422e-19
3.355, 4.2973e-19
3.356, 4.29146e-19
3.357, 4.29164e-19
3.358, 4.29684e-19
3.359, 4.29321e-19
3.36, 4.29328e-19
3.361, 4.29656e-19
3.362, 4.29415e-19
3.363, 4.2949e-19
3.364, 4.2944e-19
3.365, 4.2936e-19
3.366, 4.29332e-19
3.367, 4.29526e-19
3.368, 4.29232e-19
3.369, 4.29592e-19
3.37, 4.29509e-19
3.371, 4.29201e-19
3.372, 4.2937e-19
3.373, 4.29362e-19
3.374, 4.29439e-19
3.375, 4.29052e-19
3.376, 4.29052e-19
3.377, 4.29456e-19
3.378, 4.295e-19
3.379, 4.29665e-19
3.38, 4.29676e-19
3.381, 4.29052e-19
3.382, 4.29303e-19
3.383, 4.2932e-19
3.384, 4.29439e-19
3.385, 4.29592e-19
3.386, 4.2932e-19
3.387, 4.29044e-19
3.388, 4.29445e-19
3.389, 4.29659e-19
3.39, 4.29208e-19
3.391, 4.29052e-19
3.392, 4.29609e-19
3.393, 4.29519e-19
3.394, 4.29715e-19
3.395, 4.29484e-19
3.396, 4.29518e-19
3.397, 4.29381e-19
3.398, 4.28972e-19
3.399, 4.29186e-19
3.4, 4.2941e-19
3.401, 4.29742e-19
3.402, 4.29509e-19
3.403, 4.29561e-19
3.404, 4.29564e-19
3.405, 4.29283e-19
3.406, 4.29418e-19
3.407, 4.29155e-19
3.408, 4.29595e-19
3.409, 4.29563e-19
3.41, 4.29349e-19
3.411, 4.29286e-19
3.412, 4.29312e-19
3.413, 4.29422e-19
3.414, 4.29695e-19
3.415, 4.29526e-19
3.416, 4.29254e-19
3.417, 4.29533e-19
3.418, 4.29454e-19
3.419, 4.29391e-19
3.42, 4.29512e-19
3.421, 4.29423e-19
3.422, 4.29037e-19
3.423, 4.29592e-19
3.424, 4.29415e-19
3.425, 4.29338e-19
3.426, 4.2961e-19
3.427, 4.29765e-19
3.428, 4.2927e-19
3.429, 4.29044e-19
3.43, 4.29575e-19
3.431, 4.29052e-19
3.432, 4.29476e-19
3.433, 4.29518e-19
3.434, 4.29558e-19
3.435, 4.29575e-19
3.436, 4.29676e-19
3.437, 4.29464e-19
3.438, 4.29274e-19
3.439, 4.29362e-19
3.44, 4.29422e-19
3.441, 4.29632e-19
3.442, 4.28871e-19
3.443, 4.29464e-19
3.444, 4.29385e-19
3.445, 4.29538e-19
3.446, 4.29592e-19
3.447, 4.29561e-19
3.448, 4.29538e-19
3.449, 4.29302e-19
3.45, 4.29292e-19
3.451, 4.29427e-19
3.452, 4.29165e-19
3.453, 4.29165e-19
3.454, 4.29427e-19
3.455, 4.29683e-19
3.456, 4.29473e-19
3.457, 4.29717e-19
3.458, 4.29484e-19
3.459, 4.29488e-19
3.46, 4.29426e-19
3.461, 4.29484e-19
3.462, 4.29427e-19
3.463, 4.29427e-19
3.464, 4.2956e-19
3.465, 4.29655e-19
3.466, 4.2926e-19
3.467, 4.29575e-19
3.468, 4.29427e-19
3.469, 4.29692e-19
3.47, 4.29384e-19
3.471, 4.29529e-19
3.472, 4.29434e-19
3.473, 4.29743e-19
3.474, 4.29381e-19
3.475, 4.29348e-19
3.476, 4.29167e-19
3.477, 4.29223e-19
3.478, 4.29488e-19
3.479, 4.29683e-19
3.48, 4.29217e-19
3.481, 4.2948e-19
3.482, 4.29236e-19
3.483, 4.29404e-19
3.484, 4.29505e-19
3.485, 4.29499e-19
3.486, 4.29161e-19
3.487, 4.29232e-19
3.488, 4.2956e-19
3.489, 4.29595e-19
3.49, 4.29407e-19
3.491, 4.29682e-19
3.492, 4.29717e-19
3.493, 4.29201e-19
3.494, 4.29559e-19
3.495, 4.29224e-19
3.496, 4.29683e-19
3.497, 4.29335e-19
3.498, 4.29442e-19
3.499, 4.29445e-19
3.5, 4.29533e-19
3.501, 4.29367e-19
3.502, 4.29134e-19
3.503, 4.29738e-19
3.504, 4.29642e-19
3.505, 4.29506e-19
3.506, 4.2949e-19
3.507, 4.29375e-19
3.508, 4.29431e-19
3.509, 4.29636e-19
3.51, 4.2936e-19
3.511, 4.29326e-19
3.512, 4.29536e-19
3.513, 4.29575e-19
3.514, 4.29559e-19
3.515, 4.29364e-19
3.516, 4.29505e-19
3.517, 4.29449e-19
3.518, 4.29583e-19
3.519, 4.29591e-19
3.52, 4.29687e-19
3.521, 4.29417e-19
3.522, 4.2895e-19
3.523, 4.29321e-19
3.524, 4.29327e-19
3.525, 4.29392e-19
3.526, 4.29519e-19
3.527, 4.29445e-19
3.528, 4.2972e-19
3.529, 4.29708e-19
3.53, 4.29585e-19
3.531, 4.29494e-19
3.532, 4.29611e-19
3.533, 4.29163e-19
3.534, 4.2927e-19
3.535, 4.29497e-19
3.536, 4.29317e-19
3.537, 4.29558e-19
3.538, 4.29327e-19
3.539, 4.29505e-19
3.54, 4.29498e-19
3.541, 4.29575e-19
3.542, 4.29692e-19
3.543, 4.29548e-19
3.544, 4.29548e-19
3.545, 4.29471e-19
3.546, 4.29502e-19
3.547, 4.29508e-19
3.548, 4.29249e-19
3.549, 4.29552e-19
3.55, 4.29472e-19
3.551, 4.29713e-19
3.552, 4.29346e-19
3.553, 4.29651e-19
3.554, 4.29381e-19
3.555, 4.2961e-19
3.556, 4.29523e-19
3.557, 4.29481e-19
3.558, 4.29141e-19
3.559, 4.29503e-19
3.56, 4.29692e-19
3.561, 4.29459e-19
3.562, 4.29327e-19
3.563, 4.29346e-19
3.564, 4.29311e-19
3.565, 4.29362e-19
3.566, 4.29528e-19
3.567, 4.29384e-19
3.568, 4.29288e-19
3.569, 4.29311e-19
3.57, 4.29615e-19
3.571, 4.29529e-19
3.572, 4.29538e-19
3.573, 4.29454e-19
3.574, 4.29671e-19
3.575, 4.29587e-19
3.576, 4.2939e-19
3.577, 4.28998e-19
3.578, 4.29743e-19
3.579, 4.29764e-19
3.58, 4.29298e-19
3.581, 4.29416e-19
3.582, 4.29419e-19
3.583, 4.28956e-19
3.584, 4.29422e-19
3.585, 4.29437e-19
3.586, 4.29782e-19
3.587, 4.29559e-19
3.588, 4.29671e-19
3.589, 4.29198e-19
3.59, 4.29471e-19
3.591, 4.2927e-19
3.592, 4.29663e-19
3.593, 4.29632e-19
3.594, 4.2945e-19
3.595, 4.29204e-19
3.596, 4.29533e-19
3.597, 4.29277e-19
3.598, 4.29392e-19
3.599, 4.29155e-19
3.6, 4.29554e-19
3.601, 4.29324e-19
3.602, 4.29459e-19
3.603, 4.29439e-19
3.604, 4.29673e-19
3.605, 4.29564e-19
3.606, 4.29375e-19
3.607, 4.29559e-19
3.608, 4.29715e-19
3.609, 4.29232e-19
3.61, 4.29346e-19
3.611, 4.29126e-19
3.612, 4.29541e-19
3.613, 4.29622e-19
3.614, 4.29397e-19
3.615, 4.29462e-19
3.616, 4.28972e-19
3.617, 4.2949e-19
3.618, 4.29284e-19
3.619, 4.29208e-19
3.62, 4.2932e-19
3.621, 4.29164e-19
3.622, 4.2925e-19
3.623, 4.29717e-19
3.624, 4.29742e-19
3.625, 4.29348e-19
3.626, 4.29332e-19
3.627, 4.29165e-19
3.628, 4.29271e-19
3.629, 4.29304e-19
3.63, 4.29239e-19
3.631, 4.29251e-19
3.632, 4.29557e-19
3.633, 4.29319e-19
3.634, 4.29217e-19
3.635, 4.29395e-19
3.636, 4.29383e-19
3.637, 4.29427e-19
3.638, 4.29344e-19
3.639, 4.29131e-19
3.64, 4.2955e-19
3.641, 4.29566e-19
3.642, 4.29203e-19
3.643, 4.2966e-19
3.644, 4.29627e-19
3.645, 4.29359e-19
3.646, 4.29269e-19
3.647, 4.29305e-19
3.648, 4.29497e-19
3.649, 4.29165e-19
3.65, 4.29676e-19
3.651, 4.29395e-19
3.652, 4.29561e-19
3.653, 4.29339e-19
3.654, 4.29396e-19
3.655, 4.29512e-19
3.656, 4.29382e-19
3.657, 4.29627e-19
3.658, 4.29232e-19
3.659, 4.29434e-19
3.66, 4.29205e-19
3.661, 4.29504e-19
3.662, 4.2954e-19
3.663, 4.29149e-19
3.664, 4.29549e-19
3.665, 4.29312e-19
3.666, 4.29497e-19
3.667, 4.28972e-19
3.668, 4.29603e-19
3.669, 4.29237e-19
3.67, 4.29585e-19
3.671, 4.29573e-19
3.672, 4.29336e-19
3.673, 4.2959e-19
3.674, 4.29376e-19
3.675, 4.29237e-19
3.676, 4.29659e-19
3.677, 4.2932e-19
3.678, 4.29415e-19
3.679, 4.29513e-19
3.68, 4.29423e-19
3.681, 4.29383e-19
3.682, 4.29512e-19
3.683, 4.29632e-19
3.684, 4.29208e-19
3.685, 4.29815e-19
3.686, 4.29417e-19
3.687, 4.29161e-19
3.688, 4.29771e-19
3.689, 4.29418e-19
3.69, 4.29546e-19
3.691, 4.29129e-19
3.692, 4.29554e-19
3.693, 4.29263e-19
3.694, 4.2938e-19
3.695, 4.29852e-19
3.696, 4.29541e-19
3.697, 4.29267e-19
3.698, 4.29527e-19
3.699, 4.2933e-19
3.7, 4.29354e-19
3.701, 4.29345e-19
3.702, 4.29446e-19
3.703, 4.29333e-19
3.704, 4.29302e-19
3.705, 4.29397e-19
3.706, 4.2928e-19
3.707, 4.29663e-19
3.708, 4.29464e-19
3.709, 4.29399e-19
3.71, 4.29371e-19
3.711, 4.28886e-19
3.712, 4.29486e-19
3.713, 4.29395e-19
3.714, 4.29455e-19
3.715, 4.29174e-19
3.716, 4.29591e-19
3.717, 4.29159e-19
3.718, 4.29642e-19
3.719, 4.29462e-19
3.72, 4.29227e-19
3.721, 4.29202e-19
3.722, 4.29016e-19
3.723, 4.29165e-19
3.724, 4.29425e-19
3.725, 4.29583e-19
3.726, 4.29587e-19
3.727, 4.29548e-19
3.728, 4.29529e-19
3.729, 4.29512e-19
3.73, 4.29445e-19
3.731, 4.29368e-19
3.732, 4.29577e-19
3.733, 4.29424e-19
3.734, 4.29395e-19
3.735, 4.29518e-19
3.736, 4.29564e-19
3.737, 4.29444e-19
3.738, 4.29116e-19
3.739, 4.29598e-19
3.74, 4.29432e-19
3.741, 4.29167e-19
3.742, 4.29339e-19
3.743, 4.29348e-19
3.744, 4.29201e-19
3.745, 4.2937e-19
3.746, 4.29268e-19
3.747, 4.29859e-19
3.748, 4.29175e-19
3.749, 4.2931e-19
3.75, 4.29401e-19
3.751, 4.29573e-19
3.752, 4.2948e-19
3.753, 4.29904e-19
3.754, 4.29159e-19
3.755, 4.29422e-19
3.756, 4.29266e-19
3.757, 4.29566e-19
3.758, 4.2931e-19
3.759, 4.2939e-19
3.76, 4.29169e-19
3.761, 4.29262e-19
3.762, 4.29529e-19
3.763, 4.29546e-19
3.764, 4.2929e-19
3.765, 4.29532e-19
3.766, 4.29471e-19
3.767, 4.29444e-19
3.768, 4.29497e-19
3.769, 4.297e-19
3.77, 4.29404e-19
3.771, 4.29575e-19
3.772, 4.29595e-19
3.773, 4.2954e-19
3.774, 4.29568e-19
3.775, 4.29623e-19
3.776, 4.29381e-19
3.777, 4.2933e-19
3.778, 4.29349e-19
3.779, 4.29427e-19
3.78, 4.29423e-19
3.781, 4.29443e-19
3.782, 4.29427e-19
3.783, 4.29207e-19
3.784, 4.29809e-19
3.785, 4.29519e-19
3.786, 4.29461e-19
3.787, 4.2949e-19
3.788, 4.29416e-19
3.789, 4.29552e-19
3.79, 4.29122e-19
3.791, 4.29364e-19
3.792, 4.29863e-19
3.793, 4.2927e-19
3.794, 4.29381e-19
3.795, 4.29601e-19
3.796, 4.2953e-19
3.797, 4.29398e-19
3.798, 4.29396e-19
3.799, 4.2954e-19
3.8, 4.29268e-19
3.801, 4.29505e-19
3.802, 4.29447e-19
3.803, 4.29514e-19
3.804, 4.2933e-19
3.805, 4.29541e-19
3.806, 4.29201e-19
3.807, 4.29311e-19
3.808, 4.29292e-19
3.809, 4.2952e-19
3.81, 4.29622e-19
3.811, 4.29543e-19
3.812, 4.29575e-19
3.813, 4.29201e-19
3.814, 4.29509e-19
3.815, 4.29587e-19
3.816, 4.29733e-19
3.817, 4.2962e-19
3.818, 4.2954e-19
3.819, 4.29742e-19
3.82, 4.29545e-19
3.821, 4.29364e-19
3.822, 4.29262e-19
3.823, 4.29327e-19
3.824, 4.29392e-19
3.825, 4.29692e-19
3.826, 4.29332e-19
3.827, 4.29309e-19
3.828, 4.29907e-19
3.829, 4.29335e-19
3.83, 4.2939e-19
3.831, 4.29577e-19
3.832, 4.29595e-19
3.833, 4.29122e-19
3.834, 4.29684e-19
3.835, 4.29548e-19
3.836, 4.29354e-19
3.837, 4.29439e-19
3.838, 4.29619e-19
3.839, 4.29482e-19
3.84, 4.29921e-19
3.841, 4.29302e-19
3.842, 4.29676e-19
3.843, 4.2956e-19
3.844, 4.29524e-19
3.845, 4.29202e-19
3.846, 4.29328e-19
3.847, 4.29427e-19
3.848, 4.29197e-19
3.849, 4.2956e-19
3.85, 4.29621e-19
3.851, 4.29421e-19
3.852, 4.29309e-19
3.853, 4.29333e-19
3.854, 4.29202e-19
3.855, 4.29116e-19
3.856, 4.29676e-19
3.857, 4.29486e-19
3.858, 4.2979e-19
3.859, 4.29248e-19
3.86, 4.29354e-19
3.861, 4.29676e-19
3.862, 4.28972e-19
3.863, 4.29327e-19
3.864, 4.29471e-19
3.865, 4.29541e-19
3.866, 4.29522e-19
3.867, 4.2956e-19
3.868, 4.29427e-19
3.869, 4.29146e-19
3.87, 4.29223e-19
3.871, 4.29582e-19
3.872, 4.29176e-19
3.873, 4.29396e-19
3.874, 4.29273e-19
3.875, 4.29421e-19
3.876, 4.2956e-19
3.877, 4.29399e-19
3.878, 4.29357e-19
3.879, 4.29936e-19
3.88, 4.29355e-19
3.881, 4.29505e-19
3.882, 4.29354e-19
3.883, 4.2928e-19
3.884, 4.29443e-19
3.885, 4.29506e-19
3.886, 4.29354e-19
3.887, 4.29422e-19
3.888, 4.29218e-19
3.889, 4.2926e-19
3.89, 4.29517e-19
3.891, 4.29262e-19
3.892, 4.29052e-19
3.893, 4.29852e-19
3.894, 4.29541e-19
3.895, 4.29223e-19
3.896, 4.29703e-19
3.897, 4.2949e-19
3.898, 4.29656e-19
3.899, 4.29381e-19
3.9, 4.29326e-19
3.901, 4.29236e-19
3.902, 4.29426e-19
3.903, 4.29403e-19
3.904, 4.29294e-19
3.905, 4.29484e-19
3.906, 4.29656e-19
3.907, 4.29435e-19
3.908, 4.29517e-19
3.909, 4.29344e-19
3.91, 4.29717e-19
3.911, 4.29195e-19
3.912, 4.29426e-19
3.913, 4.29736e-19
3.914, 4.29389e-19
3.915, 4.29852e-19
3.916, 4.29279e-19
3.917, 4.29425e-19
3.918, 4.29632e-19
3.919, 4.2969e-19
3.92, 4.29191e-19
3.921, 4.29521e-19
3.922, 4.29576e-19
3.923, 4.29596e-19
3.924, 4.29454e-19
3.925, 4.29207e-19
3.926, 4.29848e-19
3.927, 4.29452e-19
3.928, 4.29564e-19
3.929, 4.2941e-19
3.93, 4.29253e-19
3.931, 4.29403e-19
3.932, 4.29777e-19
3.933, 4.29822e-19
3.934, 4.29398e-19
3.935, 4.29596e-19
3.936, 4.29661e-19
3.937, 4.29306e-19
3.938, 4.29203e-19
3.939, 4.29594e-19
3.94, 4.29385e-19
3.941, 4.29517e-19
3.942, 4.29553e-19
3.943, 4.29418e-19
3.944, 4.29724e-19
3.945, 4.29442e-19
3.946, 4.29237e-19
3.947, 4.29566e-19
3.948, 4.29476e-19
3.949, 4.29541e-19
3.95, 4.29334e-19
3.951, 4.29312e-19
3.952, 4.29523e-19
3.953, 4.2957e-19
3.954, 4.29229e-19
3.955, 4.29347e-19
3.956, 4.29577e-19
3.957, 4.29863e-19
3.958, 4.29815e-19
3.959, 4.29482e-19
3.96, 4.2947e-19
3.961, 4.29494e-19
3.962, 4.29379e-19
3.963, 4.29132e-19
3.964, 4.29339e-19
3.965, 4.29609e-19
3.966, 4.29275e-19
3.967, 4.29632e-19
3.968, 4.29193e-19
3.969, 4.29358e-19
3.97, 4.29176e-19
3.971, 4.29471e-19
3.972, 4.29693e-19
3.973, 4.29247e-19
3.974, 4.29445e-19
3.975, 4.28999e-19
3.976, 4.29257e-19
3.977, 4.29304e-19
3.978, 4.29332e-19
3.979, 4.29652e-19
3.98, 4.29321e-19
3.981, 4.29106e-19
3.982, 4.29573e-19
3.983, 4.29658e-19
3.984, 4.29253e-19
3.985, 4.29083e-19
3.986, 4.28992e-19
3.987, 4.29562e-19
3.988, 4.29543e-19
3.989, 4.29541e-19
3.99, 4.29702e-19
3.991, 4.29662e-19
3.992, 4.29415e-19
3.993, 4.29429e-19
3.994, 4.29424e-19
3.995, 4.29721e-19
3.996, 4.29347e-19
3.997, 4.29321e-19
3.998, 4.29716e-19
3.999, 4.29425e-19
4, 4.29687e-19
4.001, 4.29138e-19
4.002, 4.29566e-19
4.003, 4.29509e-19
4.004, 4.29201e-19
4.005, 4.29497e-19
4.006, 4.29269e-19
4.007, 4.29692e-19
4.008, 4.29102e-19
4.009, 4.29592e-19
4.01, 4.29332e-19
4.011, 4.29446e-19
4.012, 4.29771e-19
4.013, 4.29311e-19
4.014, 4.29415e-19
4.015, 4.29361e-19
4.016, 4.29611e-19
4.017, 4.29372e-19
4.018, 4.29621e-19
4.019, 4.29557e-19
4.02, 4.2948e-19
4.021, 4.29201e-19
4.022, 4.29445e-19
4.023, 4.29538e-19
4.024, 4.29224e-19
4.025, 4.29657e-19
4.026, 4.29584e-19
4.027, 4.29421e-19
4.028, 4.29575e-19
4.029, 4.29303e-19
4.03, 4.28972e-19
4.031, 4.2955e-19
4.032, 4.29539e-19
4.033, 4.29541e-19
4.034, 4.29721e-19
4.035, 4.29321e-19
4.036, 4.2942e-19
4.037, 4.2961e-19
4.038, 4.29397e-19
4.039, 4.29557e-19
4.04, 4.29471e-19
4.041, 4.2927e-19
4.042, 4.29575e-19
4.043, 4.29167e-19
4.044, 4.29582e-19
4.045, 4.29524e-19
4.046, 4.2937e-19
4.047, 4.29505e-19
4.048, 4.29446e-19
4.049, 4.29476e-19
4.05, 4.29567e-19
4.051, 4.29503e-19
4.052, 4.29478e-19
4.053, 4.29717e-19
4.054, 4.29397e-19
4.055, 4.2953e-19
4.056, 4.29626e-19
4.057, 4.29243e-19
4.058, 4.29376e-19
4.059, 4.2931e-19
4.06, 4.29575e-19
4.061, 4.29691e-19
4.062, 4.29427e-19
4.063, 4.29364e-19
4.064, 4.29052e-19
4.065, 4.2932e-19
4.066, 4.29559e-19
4.067, 4.29229e-19
4.068, 4.29384e-19
4.069, 4.29381e-19
4.07, 4.29272e-19
4.071, 4.2973e-19
4.072, 4.29535e-19
4.073, 4.29541e-19
4.074, 4.29334e-19
4.075, 4.29332e-19
4.076, 4.29052e-19
4.077, 4.29659e-19
4.078, 4.29423e-19
4.079, 4.29512e-19
4.08, 4.29338e-19
4.081, 4.29717e-19
4.082, 4.2929e-19
4.083, 4.29455e-19
4.084, 4.29052e-19
4.085, 4.29364e-19
4.086, 4.29218e-19
4.087, 4.29526e-19
4.088, 4.29415e-19
4.089, 4.29505e-19
4.09, 4.29332e-19
4.091, 4.29632e-19
4.092, 4.29436e-19
4.093, 4.29659e-19
4.094, 4.29201e-19
4.095, 4.2972e-19
4.096, 4.29394e-19
4.097, 4.29324e-19
4.098, 4.29137e-19
4.099, 4.29165e-19
4.1, 4.29292e-19
4.101, 4.2936e-19
4.102, 4.29303e-19
4.103, 4.29362e-19
4.104, 4.29412e-19
4.105, 4.29665e-19
4.106, 4.29338e-19
4.107, 4.29415e-19
4.108, 4.2957e-19
4.109, 4.29596e-19
4.11, 4.29298e-19
4.111, 4.29554e-19
4.112, 4.29263e-19
4.113, 4.29581e-19
4.114, 4.29535e-19
4.115, 4.29561e-19
4.116, 4.2932e-19
4.117, 4.2965e-19
4.118, 4.2973e-19
4.119, 4.29524e-19
4.12, 4.2948e-19
4.121, 4.29593e-19
4.122, 4.29235e-19
4.123, 4.29422e-19
4.124, 4.29165e-19
4.125, 4.29427e-19
4.126, 4.29427e-19
4.127, 4.29223e-19
4.128, 4.29488e-19
4.129, 4.29427e-19
4.13, 4.29561e-19
4.131, 4.29575e-19
4.132, 4.29484e-19
4.133, 4.29381e-19
4.134, 4.29326e-19
4.135, 4.29232e-19
4.136, 4.29742e-19
4.137, 4.29422e-19
4.138, 4.29661e-19
4.139, 4.29785e-19
4.14, 4.29736e-19
4.141, 4.29575e-19
4.142, 4.29524e-19
4.143, 4.29466e-19
4.144, 4.29418e-19
4.145, 4.29469e-19
4.146, 4.29467e-19
4.147, 4.29505e-19
4.148, 4.29575e-19
4.149, 4.29526e-19
4.15, 4.29555e-19
4.151, 4.29452e-19
4.152, 4.29374e-19
4.153, 4.29591e-19
4.154, 4.29692e-19
4.155, 4.29555e-19
4.156, 4.29201e-19
4.157, 4.29321e-19
4.158, 4.29292e-19
4.159, 4.29506e-19
4.16, 4.29528e-19
4.161, 4.2951e-19
4.162, 4.29551e-19
4.163, 4.29564e-19
4.164, 4.29484e-19
4.165, 4.29391e-19
4.166, 4.29427e-19
4.167, 4.29676e-19
4.168, 4.29518e-19
4.169, 4.2931e-19
4.17, 4.29476e-19
4.171, 4.29201e-19
4.172, 4.29497e-19
4.173, 4.29245e-19
4.174, 4.29521e-19
4.175, 4.29302e-19
4.176, 4.29553e-19
4.177, 4.29561e-19
4.178, 4.29509e-19
4.179, 4.29561e-19
4.18, 4.28972e-19
4.181, 4.29286e-19
4.182, 4.29052e-19
4.183, 4.29609e-19
4.184, 4.29519e-19
4.185, 4.29715e-19
4.186, 4.29229e-19
4.187, 4.29422e-19
4.188, 4.2941e-19
4.189, 4.29348e-19
4.19, 4.29332e-19
4.191, 4.29446e-19
4.192, 4.29303e-19
4.193, 4.2932e-19
4.194, 4.29439e-19
4.195, 4.29426e-19
4.196, 4.29512e-19
4.197, 4.29632e-19
4.198, 4.2926e-19
4.199, 4.29052e-19
4.2, 4.29609e-19
4.201, 4.29052e-19
4.202, 4.29364e-19
4.203, 4.29595e-19
4.204, 4.297e-19
4.205, 4.2929e-19
4.206, 4.29052e-19
4.207, 4.29154e-19
4.208, 4.29728e-19
4.209, 4.29646e-19
4.21, 4.29415e-19
4.211, 4.29345e-19
4.212, 4.29484e-19
4.213, 4.29455e-19
4.214, 4.29575e-19
4.215, 4.29575e-19
4.216, 4.29201e-19
4.217, 4.2937e-19
4.218, 4.29268e-19
4.219, 4.29354e-19
4.22, 4.29332e-19
4.221, 4.2942e-19
4.222, 4.2934e-19
4.223, 4.29302e-19
4.224, 4.29692e-19
4.225, 4.29332e-19
4.226, 4.29503e-19
4.227, 4.29514e-19
4.228, 4.29429e-19
4.229, 4.29201e-19
4.23, 4.29283e-19
4.231, 4.29535e-19
4.232, 4.29332e-19
4.233, 4.29328e-19
4.234, 4.29566e-19
4.235, 4.29398e-19
4.236, 4.29275e-19
4.237, 4.29592e-19
4.238, 4.29422e-19
4.239, 4.29427e-19
4.24, 4.2937e-19
4.241, 4.29505e-19
4.242, 4.29418e-19
4.243, 4.29416e-19
4.244, 4.29575e-19
4.245, 4.29354e-19
4.246, 4.29575e-19
4.247, 4.29427e-19
4.248, 4.29427e-19
4.249, 4.2966e-19
4.25, 4.29473e-19
4.251, 4.29275e-19
4.252, 4.29426e-19
4.253, 4.29518e-19
4.254, 4.29518e-19
4.255, 4.29422e-19
4.256, 4.29454e-19
4.257, 4.29632e-19
4.258, 4.2945e-19
4.259, 4.29898e-19
4.26, 4.29595e-19
4.261, 4.29526e-19
4.262, 4.29717e-19
4.263, 4.29369e-19
4.264, 4.2948e-19
4.265, 4.2924e-19
4.266, 4.29492e-19
4.267, 4.294e-19
4.268, 4.29683e-19
4.269, 4.29454e-19
4.27, 4.29464e-19
4.271, 4.29199e-19
4.272, 4.29418e-19
4.273, 4.29303e-19
4.274, 4.29302e-19
4.275, 4.29498e-19
4.276, 4.29427e-19
4.277, 4.29354e-19
4.278, 4.29422e-19
4.279, 4.29505e-19
4.28, 4.29446e-19
4.281, 4.29167e-19
4.282, 4.29394e-19
4.283, 4.29201e-19
4.284, 4.29422e-19
4.285, 4.29561e-19
4.286, 4.28972e-19
4.287, 4.29532e-19
4.288, 4.2942e-19
4.289, 4.29301e-19
4.29, 4.29397e-19
4.291, 4.29551e-19
4.292, 4.29455e-19
4.293, 4.29558e-19
4.294, 4.29575e-19
4.295, 4.29499e-19
4.296, 4.29471e-19
4.297, 4.29852e-19
