sim_time, unit_box_Custom?world_linear_acceleration/y
4.114, -9.78112
4.115, -9.78112
4.116, -9.78112
4.117, -9.78112
4.118, -9.78112
4.119, -9.78112
4.12, -9.78112
4.121, -9.78112
4.122, -9.78112
4.123, -9.78112
4.124, -9.78112
4.125, -9.78112
4.126, -9.78112
4.127, -9.78112
4.128, -9.78112
4.129, -9.78112
4.13, -9.78112
4.131, -9.78112
4.132, -9.78112
4.133, -9.78112
4.134, -9.78112
4.135, -9.78112
4.136, -9.78112
4.137, -9.78112
4.138, -9.78112
4.139, -9.78112
4.14, -9.78112
4.141, -9.78112
4.142, -9.78112
4.143, -9.78112
4.144, -9.78112
4.145, -9.78112
4.146, -9.78112
4.147, -9.78112
4.148, -9.78112
4.149, -9.78112
4.15, -9.78112
4.151, -9.78112
4.152, -9.78112
4.153, -9.78112
4.154, -9.78112
4.155, -9.78112
4.156, -9.78112
4.157, -9.78112
4.158, -9.78112
4.159, -9.78112
4.16, -9.78112
4.161, -9.78112
4.162, -9.78112
4.163, -9.78112
4.164, -9.78112
4.165, -9.78112
4.166, -9.78112
4.167, -9.78112
4.168, -9.78112
4.169, -9.78112
4.17, -9.78112
4.171, -9.78112
4.172, -9.78112
4.173, -9.78112
4.174, -9.78112
4.175, -9.78112
4.176, -9.78112
4.177, -9.78112
4.178, -9.78112
4.179, -9.78112
4.18, -9.78112
4.181, -9.78112
4.182, -9.78112
4.183, -9.78112
4.184, -9.78112
4.185, -9.78112
4.186, -9.78112
4.187, -9.78112
4.188, -9.78112
4.189, -9.78112
4.19, -9.78112
4.191, -9.78112
4.192, -9.78112
4.193, -9.78112
4.194, -9.78112
4.195, -9.78112
4.196, -9.78112
4.197, -9.78112
4.198, -9.78112
4.199, -9.78112
4.2, -9.78112
4.201, -9.78112
4.202, -9.78112
4.203, -9.78112
4.204, -9.78112
